cod_mun;Município;Ano;Pop;CVPatr_tx;Efetivo
3153509;Alto Jequitibá;2013;8443;36,07;5
3102100;Alto Rio Doce;2013;11984;16,45;24
3102209;Alvarenga;2013;4345;0;6
3102308;Alvinópolis;2013;15472;52,42;18
3102407;Alvorada de Minas;2013;3617;0;5
3102506;Amparo da Serra;2013;4987;0;6
3102605;Andradas;2013;38993;115,37;34
3102803;Andrelândia;2013;12371;16,43;19
3102852;Angelândia;2013;8281;74,97;3
3102902;Antônio Carlos;2013;11383;9;15
3103009;Antônio Dias;2013;9632;31,36;8
3103108;Antônio Prado de Minas;2013;1674;0;5
3103207;Araçaí;2013;2310;44,58;6
3103306;Aracitaba;2013;2090;0;6
3103405;Araçuaí;2013;36766;130,51;41
3103504;Araguari;2013;113733;195,81;221
3103603;Arantina;2013;2856;35,42;8
3103702;Araponga;2013;8363;24,53;6
3103751;Araporã;2013;6457;211,59;16
3103801;Arapuá;2013;2835;36,04;5
3103900;Araújos;2013;8425;215,65;6
3104007;Araxá;2013;98912;213,51;167
3104106;Arceburgo;2013;10037;73,61;11
3104205;Arcos;2013;38215;65,58;38
3104304;Areado;2013;14347;80,11;11
3104403;Argirita;2013;2892;0;5
3104452;Aricanduva;2013;4982;62,89;4
3104502;Arinos;2013;18001;96,19;43
3104601;Astolfo Dutra;2013;13591;61,31;8
3104700;Ataléia;2013;14182;41,51;11
3104809;Augusto de Lima;2013;5006;100,81;7
3104908;Baependi;2013;18839;49,16;14
3105004;Baldim;2013;8005;164,29;12
3105103;Bambuí;2013;23410;52,78;19
3105202;Bandeira;2013;5003;20,05;6
3105301;Bandeira do Sul;2013;5543;37,47;6
3105400;Barão de Cocais;2013;30173;161,73;54
3105509;Barão do Monte Alto;2013;5707;17,48;5
3105608;Barbacena;2013;131551;79,98;487
3105707;Barra Longa;2013;5922;65,11;5
3105905;Barroso;2013;20263;15,31;28
3106002;Bela Vista de Minas;2013;10231;139,94;9
3106101;Belmiro Braga;2013;3461;0;7
3106200;Belo Horizonte;2013;2452496;1219,96;12908
3106309;Belo Oriente;2013;24757;136,77;26
3106408;Belo Vale;2013;7705;79,62;6
3106507;Berilo;2013;12372;16,26;8
3106655;Berizal;2013;4548;22,88;4
3106606;Bertópolis;2013;4598;0;7
3106705;Betim;2013;402098;975,17;557
3106804;Bias Fortes;2013;3722;0;5
3106903;Bicas;2013;14115;51,27;17
3107000;Biquinhas;2013;2635;0;6
3107109;Boa Esperança;2013;39587;80,49;48
3107208;Bocaina de Minas;2013;5107;19,97;19
3107307;Bocaiúva;2013;48447;75,02;45
3107406;Bom Despacho;2013;47830;122,74;271
3107505;Bom Jardim de Minas;2013;6591;15,38;10
3107604;Bom Jesus da Penha;2013;4047;25,73;7
3107703;Bom Jesus do Amparo;2013;5755;437,08;7
3107802;Bom Jesus do Galho;2013;15463;71,6;20
3107901;Bom Repouso;2013;10642;9,56;5
3108008;Bom Sucesso;2013;17612;52,2;19
3108107;Bonfim;2013;6936;88;13
3108206;Bonfinópolis de Minas;2013;5839;68,2;20
3108255;Bonito de Minas;2013;10283;0;5
3108305;Borda da Mata;2013;18075;75,94;11
3108404;Botelhos;2013;15160;40,21;16
3108503;Botumirim;2013;6540;46,18;4
3108552;Brasilândia de Minas;2013;15144;91,38;26
3108602;Brasília de Minas;2013;32029;28,83;27
3108701;Brás Pires;2013;4613;0;6
3108800;Braúnas;2013;5035;13,64;15
3108909;Brazópolis;2013;14819;0;4
3109006;Brumadinho;2013;36352;135,4;46
3109105;Bueno Brandão;2013;11089;9,18;8
3109204;Buenópolis;2013;10468;77,73;29
3109253;Bugre;2013;4077;50,1;5
3109303;Buritis;2013;23722;211,11;41
3109402;Buritizeiro;2013;27673;256,3;30
3109451;Cabeceira Grande;2013;6701;123,97;17
3109501;Cabo Verde;2013;14107;7,23;14
3109600;Cachoeira da Prata;2013;3693;82,1;6
3109709;Cachoeira de Minas;2013;11357;18,13;4
3102704;Cachoeira de Pajeú;2013;9232;111,62;7
3109808;Cachoeira Dourada;2013;2600;0;7
3109907;Caetanópolis;2013;10800;274,03;7
3110004;Caeté;2013;42574;208,59;39
3110103;Caiana;2013;5204;20,13;3
3110202;Cajuri;2013;4090;98,84;6
3110301;Caldas;2013;14097;132,03;11
3110400;Camacho;2013;3123;31,71;6
3110509;Camanducaia;2013;21608;109,11;26
3110608;Cambuí;2013;27821;105,71;20
3110707;Cambuquira;2013;12856;23,81;11
3110806;Campanário;2013;3666;84,18;6
3110905;Campanha;2013;16041;32,4;20
3111002;Campestre;2013;21109;87,02;19
3111101;Campina Verde;2013;19743;108,67;33
3111150;Campo Azul;2013;3780;0;5
3111200;Campo Belo;2013;53078;159,09;57
3111309;Campo do Meio;2013;11703;148,14;5
3111408;Campo Florido;2013;7363;247,45;11
3111507;Campos Altos;2013;14804;140,79;15
3111606;Campos Gerais;2013;28374;184,78;20
3111705;Canaã;2013;4677;43,22;5
3111804;Canápolis;2013;11754;246,37;17
3111903;Cana Verde;2013;5677;53,68;6
3112000;Candeias;2013;14903;68,52;12
3112059;Cantagalo;2013;4359;23,84;5
3112109;Caparaó;2013;5357;19,2;5
3112208;Capela Nova;2013;4795;0;6
3112307;Capelinha;2013;36345;83,33;50
3112406;Capetinga;2013;7143;56,43;9
3112505;Capim Branco;2013;9281;146,38;8
3112604;Capinópolis;2013;15789;124,26;20
3112653;Capitão Andrade;2013;5165;101,52;2
3112703;Capitão Enéas;2013;14734;35,2;11
3112802;Capitólio;2013;8443;97,76;7
3112901;Caputira;2013;9248;33,22;4
3113008;Caraí;2013;23089;102,94;8
3113107;Caranaíba;2013;3305;0;7
3113206;Carandaí;2013;24393;38,55;34
3113305;Carangola;2013;32997;111,47;62
3113404;Caratinga;2013;88615;140,78;148
3113503;Carbonita;2013;9364;10,93;6
3113602;Careaçu;2013;6533;63,51;6
3113701;Carlos Chagas;2013;19991;94,67;23
3113800;Carmésia;2013;2540;0;2
3113909;Carmo da Cachoeira;2013;12117;59,14;10
3114006;Carmo da Mata;2013;11259;128,12;7
3114105;Carmo de Minas;2013;14295;65,45;6
3114204;Carmo do Cajuru;2013;21065;184,89;33
3114303;Carmo do Paranaíba;2013;30363;195,06;49
3114402;Carmo do Rio Claro;2013;20977;19,58;23
3114501;Carmópolis de Minas;2013;18009;199,44;17
3114550;Carneirinho;2013;9784;52,79;10
3114600;Carrancas;2013;4037;0;6
3114709;Carvalhópolis;2013;3464;29,93;8
3114808;Carvalhos;2013;4600;0;4
3114907;Casa Grande;2013;2282;0;6
3115003;Cascalho Rico;2013;2966;0;7
3115102;Cássia;2013;17773;45,95;25
3115300;Cataguases;2013;72446;48,74;71
3115359;Catas Altas;2013;5081;41,27;4
3115409;Catas Altas da Noruega;2013;3569;86,66;8
3115458;Catuji;2013;6686;44,72;6
3115474;Catuti;2013;5143;19,6;5
3115508;Caxambu;2013;22015;92,14;30
3115607;Cedro do Abaeté;2013;1214;0;5
3115706;Central de Minas;2013;6953;29,53;5
3115805;Centralina;2013;10468;263;13
3115904;Chácara;2013;2945;0;8
3116001;Chalé;2013;5748;17,71;4
3116100;Chapada do Norte;2013;15469;0;3
3116159;Chapada Gaúcha;2013;11841;9,25;7
3116209;Chiador;2013;2796;0;7
3116308;Cipotânea;2013;6719;15,27;5
3116407;Claraval;2013;4699;110,08;8
3116506;Claro dos Poções;2013;7823;25,72;10
3116605;Cláudio;2013;27027;271,62;25
3116704;Coimbra;2013;7313;184,29;5
3116803;Coluna;2013;9112;33,24;4
3116902;Comendador Gomes;2013;3060;134,59;8
3117009;Comercinho;2013;8000;0;6
3117108;Conceição da Aparecida;2013;10112;71,28;5
3115201;Conceição da Barra de Minas;2013;4013;75,87;7
3117306;Conceição das Alagoas;2013;24866;377,56;24
3117207;Conceição das Pedras;2013;2809;0;4
3117405;Conceição de Ipanema;2013;4559;44,88;4
3117504;Conceição do Mato Dentro;2013;18074;100,51;21
3117603;Conceição do Pará;2013;5341;504,07;6
3117702;Conceição do Rio Verde;2013;13354;38,61;6
3117801;Conceição dos Ouros;2013;10920;96,26;5
3117836;Cônego Marinho;2013;7383;0;6
3117876;Confins;2013;6268;657,01;25
3117900;Congonhal;2013;11078;47,76;6
3118007;Congonhas;2013;51154;107,17;48
3118106;Congonhas do Norte;2013;5048;20,23;5
3118205;Conquista;2013;6750;137,91;13
3118304;Conselheiro Lafaiete;2013;121951;114,15;206
3118403;Conselheiro Pena;2013;22784;17,98;34
3118502;Consolação;2013;1775;0;5
3118601;Contagem;2013;631104;1437,92;1502
3118700;Coqueiral;2013;9388;21,53;8
3118809;Coração de Jesus;2013;26599;26,89;27
3118908;Cordisburgo;2013;8866;161,53;8
3119005;Cordislândia;2013;3518;0;5
3119104;Corinto;2013;24217;229,99;31
3119203;Coroaci;2013;10338;38,95;7
3119302;Coromandel;2013;28091;61,71;41
3119401;Coronel Fabriciano;2013;107136;318,24;210
3119500;Coronel Murta;2013;9286;43,87;7
3119609;Coronel Pacheco;2013;3059;67,05;6
3119708;Coronel Xavier Chaves;2013;3392;0;7
3119807;Córrego Danta;2013;3388;117,96;5
3119906;Córrego do Bom Jesus;2013;3778;53,62;7
3119955;Córrego Fundo;2013;6044;103,63;6
3120003;Córrego Novo;2013;3065;0;4
3120102;Couto de Magalhães de Minas;2013;4330;47,57;4
3120151;Crisólita;2013;6339;0;6
3120201;Cristais;2013;11917;301,26;9
3120300;Cristália;2013;5911;17,36;6
3120409;Cristiano Otoni;2013;5126;0;5
3120508;Cristina;2013;10372;0;12
3120607;Crucilândia;2013;4913;42,04;9
3120706;Cruzeiro da Fortaleza;2013;4059;50,84;9
3120805;Cruzília;2013;15063;54,83;8
3120839;Cuparaque;2013;4843;0;5
3120870;Curral de Dentro;2013;7267;28,93;5
3120904;Curvelo;2013;77040;371,87;210
3121001;Datas;2013;5350;19,19;5
3121100;Delfim Moreira;2013;8108;25,09;7
3121209;Delfinópolis;2013;7019;14,64;7
3121258;Delta;2013;8952;111,26;19
3121308;Descoberto;2013;4914;20,97;6
3121407;Desterro de Entre Rios;2013;7181;42,84;6
3121506;Desterro do Melo;2013;3026;0;6
3121605;Diamantina;2013;47133;115,52;249
3121704;Diogo de Vasconcelos;2013;3892;51,98;4
3121803;Dionísio;2013;8559;45,77;9
3121902;Divinésia;2013;3380;30,37;6
3122009;Divino;2013;19665;151,57;22
3122108;Divino das Laranjeiras;2013;5023;40,51;3
3122207;Divinolândia de Minas;2013;7297;56,95;3
3122306;Divinópolis;2013;223914;506,07;443
3122355;Divisa Alegre;2013;6247;135,96;11
3122405;Divisa Nova;2013;5925;69,41;6
3122454;Divisópolis;2013;9731;33,43;6
3122470;Dom Bosco;2013;3829;0;7
3122504;Dom Cavati;2013;5245;115,19;5
3122603;Dom Joaquim;2013;4582;66,15;4
3122702;Dom Silvério;2013;5286;57,74;5
3122801;Dom Viçoso;2013;3041;33,4;6
3122900;Dona Euzébia;2013;6266;16,66;21
3123007;Dores de Campos;2013;9700;32,26;8
3123106;Dores de Guanhães;2013;5284;57,44;9
3123205;Dores do Indaiá;2013;13894;108,87;23
3123304;Dores do Turvo;2013;4466;44,82;4
3123403;Doresópolis;2013;1488;0;8
3123502;Douradoquara;2013;1889;0;5
3123528;Durandé;2013;7663;80,83;4
3123601;Elói Mendes;2013;26472;51,55;23
3123700;Engenheiro Caldas;2013;10695;214,01;13
3123809;Engenheiro Navarro;2013;7265;56,16;6
3123858;Entre Folhas;2013;5302;57,97;3
3123908;Entre Rios de Minas;2013;14779;21,06;19
3124005;Ervália;2013;18505;44,58;19
3124104;Esmeraldas;2013;64520;374,97;68
3124203;Espera Feliz;2013;23839;26,25;40
3124302;Espinosa;2013;31734;141,42;29
3124401;Espírito Santo do Dourado;2013;4575;22,58;4
3124500;Estiva;2013;11164;82,99;4
3124609;Estrela D' Alva;2013;2468;0;6
3124708;Estrela do Indaiá;2013;3563;398,18;5
3124807;Estrela do Sul;2013;7720;0;11
3124906;Eugenópolis;2013;10923;18,98;15
3125002;Ewbank da Câmara;2013;3858;26,65;6
3125101;Extrema;2013;31346;349,66;37
3125200;Fama;2013;2393;85,11;7
3125309;Faria Lemos;2013;3385;88,86;6
3125408;Felício dos Santos;2013;5099;19,45;4
3125606;Felisburgo;2013;7158;0;5
3125705;Felixlândia;2013;14704;155,8;14
3125804;Fernandes Tourinho;2013;3198;99,01;4
3125903;Ferros;2013;10686;18,46;26
3125952;Fervedouro;2013;10706;135,28;6
3126000;Florestal;2013;6977;136,36;18
3126109;Formiga;2013;66888;104,41;101
3126208;Formoso;2013;8722;24,46;8
3126307;Fortaleza de Minas;2013;4256;24,4;7
3126406;Fortuna de Minas;2013;2820;73,94;6
3126505;Francisco Badaró;2013;10428;29,27;4
3126604;Francisco Dumont;2013;5044;0;7
3126752;Franciscópolis;2013;5760;0;6
3126703;Francisco Sá;2013;25703;140,49;27
3126802;Frei Gaspar;2013;5968;51,03;7
3126901;Frei Inocêncio;2013;9266;89,69;14
3126950;Frei Lagonegro;2013;3425;0;3
3127008;Fronteira;2013;15485;178,05;18
3127057;Fronteira dos Vales;2013;4725;0;5
3127073;Fruta de Leite;2013;5853;0;6
3127107;Frutal;2013;56112;239,4;98
3127206;Funilândia;2013;4064;259,4;8
3127305;Galiléia;2013;7014;0;17
3127339;Gameleiras;2013;5207;19,46;4
3127354;Glaucilândia;2013;3064;67,52;6
3127370;Goiabeira;2013;3191;0;6
3127388;Goianá;2013;3807;54,66;5
3127404;Gonçalves;2013;4323;23,7;6
3127503;Gonzaga;2013;6082;84,45;4
3127602;Gouveia;2013;11900;59,93;12
3127701;Governador Valadares;2013;272603;306,04;1081
3127800;Grão Mogol;2013;15498;133,12;26
3127909;Grupiara;2013;1399;0;7
3128006;Guanhães;2013;32666;67,17;58
